gene_id	gene_name	protein_id	mondo_disease_id	disease_label	mondo_ancestor_id	ancestor_label	experimental_protein_link	linked_protein_ids	linked_protein_names	evidence_strength
ENSG00000076248	UNG	ENSP00000242576	MONDO_0011971	hyper-IgM syndrome type 5	MONDO_0005046	immune system disorder	False	ENSP00000226574	NFKB1	46
ENSG00000076248	UNG	ENSP00000337398	MONDO_0011971	hyper-IgM syndrome type 5	MONDO_0005570	hematologic disorder	False	ENSP00000226574	NFKB1	46
ENSG00000076248	UNG	ENSP00000337398	MONDO_0011971	hyper-IgM syndrome type 5	MONDO_0005046	immune system disorder	False	ENSP00000226574	NFKB1	46
ENSG00000140740	UQCRC2	ENSP00000268379	MONDO_0044970	mitochondrial disease			False			
ENSG00000167397	VKORC1	ENSP00000326135	MONDO_0011837	vitamin K-dependent clotting factors, combined deficiency of, type 2	MONDO_0005570	hematologic disorder	False			
ENSG00000167397	VKORC1	ENSP00000346969	MONDO_0011837	vitamin K-dependent clotting factors, combined deficiency of, type 2	MONDO_0005570	hematologic disorder	False			
ENSG00000167397	VKORC1	ENSP00000378426	MONDO_0011837	vitamin K-dependent clotting factors, combined deficiency of, type 2	MONDO_0005570	hematologic disorder	False			
ENSG00000139719	VPS33A	ENSP00000267199	MONDO_0015012	mucopolysaccharidosis-plus syndrome	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000266031;ENSP00000365401;ENSP00000496496	HYAL1;CCDC22;TRMU	66;69;135
ENSG00000139719	VPS33A	ENSP00000267199	MONDO_0015012	mucopolysaccharidosis-plus syndrome	MONDO_0005087	respiratory system disorder	False			
ENSG00000139719	VPS33A	ENSP00000267199	MONDO_0015012	mucopolysaccharidosis-plus syndrome	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000266031;ENSP00000364361;ENSP00000389913	HYAL1;MAP3K20;PLEKHM1	66;45;360
ENSG00000033030	ZCCHC8	ENSP00000438993	MONDO_0032865	pulmonary fibrosis and/or bone marrow failure, telomere-related, 5	MONDO_0005087	respiratory system disorder	False			
ENSG00000033030	ZCCHC8	ENSP00000488055	MONDO_0032865	pulmonary fibrosis and/or bone marrow failure, telomere-related, 5	MONDO_0005087	respiratory system disorder	False			
ENSG00000033030	ZCCHC8	ENSP00000441423	MONDO_0032865	pulmonary fibrosis and/or bone marrow failure, telomere-related, 5	MONDO_0005087	respiratory system disorder	False			
ENSG00000166478	ZNF143	ENSP00000379849	MONDO_0016826	methylmalonic aciduria and homocystinuria	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000350844;ENSP00000494750	NFKB1;PAX5;ACTB	91;47;73
ENSG00000166478	ZNF143	ENSP00000379847	MONDO_0016826	methylmalonic aciduria and homocystinuria	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000350844;ENSP00000494750	NFKB1;PAX5;ACTB	91;47;73
ENSG00000166478	ZNF143	ENSP00000432154	MONDO_0016826	methylmalonic aciduria and homocystinuria	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000350844;ENSP00000494750	NFKB1;PAX5;ACTB	91;47;73
ENSG00000166478	ZNF143	ENSP00000379843	MONDO_0016826	methylmalonic aciduria and homocystinuria	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000350844;ENSP00000494750	NFKB1;PAX5;ACTB	91;47;73
ENSG00000196505	GDAP2	ENSP00000358451	MONDO_0032706	spinocerebellar ataxia, autosomal recessive 27	MONDO_0005071	nervous system disorder	False			
ENSG00000196505	GDAP2	ENSP00000358450	MONDO_0032706	spinocerebellar ataxia, autosomal recessive 27	MONDO_0005071	nervous system disorder	False			
ENSG00000069943	PIGB	ENSP00000164305	MONDO_0032822	developmental and epileptic encephalopathy, 80	MONDO_0005071	nervous system disorder	False	ENSP00000420037	PIGP	70
ENSG00000118217	ATF6	ENSP00000505998	MONDO_0018852	achromatopsia	MONDO_0002022	disorder of orbital region	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000505998	MONDO_0018852	achromatopsia	MONDO_0002025	psychiatric disorder	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000505998	MONDO_0018852	achromatopsia	MONDO_0024458	disorder of visual system	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000505998	MONDO_0018852	achromatopsia	MONDO_0005071	nervous system disorder	False	ENSP00000367848;ENSP00000378058	GABRD;EFEMP1	241;46
ENSG00000118217	ATF6	ENSP00000505025	MONDO_0018852	achromatopsia	MONDO_0002022	disorder of orbital region	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000505025	MONDO_0018852	achromatopsia	MONDO_0002025	psychiatric disorder	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000505025	MONDO_0018852	achromatopsia	MONDO_0024458	disorder of visual system	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000505025	MONDO_0018852	achromatopsia	MONDO_0005071	nervous system disorder	False	ENSP00000367848;ENSP00000378058	GABRD;EFEMP1	241;46
ENSG00000118217	ATF6	ENSP00000356919	MONDO_0018852	achromatopsia	MONDO_0002022	disorder of orbital region	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000356919	MONDO_0018852	achromatopsia	MONDO_0002025	psychiatric disorder	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000356919	MONDO_0018852	achromatopsia	MONDO_0024458	disorder of visual system	False	ENSP00000378058	EFEMP1	46
ENSG00000118217	ATF6	ENSP00000356919	MONDO_0018852	achromatopsia	MONDO_0005071	nervous system disorder	False	ENSP00000367848;ENSP00000378058	GABRD;EFEMP1	241;46
ENSG00000148019	CEP78	ENSP00000411284	MONDO_0014980	cone-rod dystrophy and hearing loss			False			
ENSG00000148019	CEP78	ENSP00000496423	MONDO_0014980	cone-rod dystrophy and hearing loss			False			
ENSG00000148019	CEP78	ENSP00000399286	MONDO_0014980	cone-rod dystrophy and hearing loss			False			
ENSG00000148019	CEP78	ENSP00000365782	MONDO_0014980	cone-rod dystrophy and hearing loss			False			
ENSG00000148019	CEP78	ENSP00000495681	MONDO_0014980	cone-rod dystrophy and hearing loss			False			
ENSG00000139219	COL2A1	ENSP00000369889	MONDO_0014701	spondyloepiphyseal dysplasia, Stanescu type	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000222399;ENSP00000256078;ENSP00000263774;ENSP00000264634;ENSP00000266031;ENSP00000266544;ENSP00000268603;ENSP00000299441;ENSP00000315774;ENSP00000321797;ENSP00000339824;ENSP00000359424;ENSP00000463051;ENSP00000494750	LAMB1;KRAS;NDUFS3;WNT5A;HYAL1;NDUFA9;CDH11;DCHS1;NDUFS8;FGF8;FGFR3;CHUK;GDF2;ACTB	70;107;140;47;142;156;45;184;71;84;67;101
ENSG00000139219	COL2A1	ENSP00000369889	MONDO_0014701	spondyloepiphyseal dysplasia, Stanescu type	MONDO_0003900	connective tissue disorder	False	ENSP00000346839;ENSP00000362680	FN1;SRC	50;84
ENSG00000139219	COL2A1	ENSP00000369889	MONDO_0014701	spondyloepiphyseal dysplasia, Stanescu type	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000268661;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000346839;ENSP00000362680;ENSP00000364361	KRAS;WNT5A;HYAL1;RPL3L;ACTC1;JAG2;FGFR3;FN1;SRC;MAP3K20	107;47;142;153;101;99;71;50;84;128
ENSG00000139219	COL2A1	ENSP00000338213	MONDO_0014701	spondyloepiphyseal dysplasia, Stanescu type	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000222399;ENSP00000256078;ENSP00000263774;ENSP00000264634;ENSP00000266031;ENSP00000266544;ENSP00000268603;ENSP00000299441;ENSP00000315774;ENSP00000321797;ENSP00000339824;ENSP00000359424;ENSP00000463051;ENSP00000494750	LAMB1;KRAS;NDUFS3;WNT5A;HYAL1;NDUFA9;CDH11;DCHS1;NDUFS8;FGF8;FGFR3;CHUK;GDF2;ACTB	70;107;140;47;142;156;45;184;71;84;67;101
ENSG00000139219	COL2A1	ENSP00000338213	MONDO_0014701	spondyloepiphyseal dysplasia, Stanescu type	MONDO_0003900	connective tissue disorder	False	ENSP00000346839;ENSP00000362680	FN1;SRC	50;84
ENSG00000139219	COL2A1	ENSP00000338213	MONDO_0014701	spondyloepiphyseal dysplasia, Stanescu type	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000264634;ENSP00000266031;ENSP00000268661;ENSP00000290378;ENSP00000328169;ENSP00000339824;ENSP00000346839;ENSP00000362680;ENSP00000364361	KRAS;WNT5A;HYAL1;RPL3L;ACTC1;JAG2;FGFR3;FN1;SRC;MAP3K20	107;47;142;153;101;99;71;50;84;128
ENSG00000186790	FOXE3	ENSP00000334472	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	False	ENSP00000231004;ENSP00000302456;ENSP00000353452;ENSP00000363092;ENSP00000376436	LOX;KLF13;MYLK;PRKG1;ETS1	91;96;52;50;45
ENSG00000091136	LAMB1	ENSP00000222399	MONDO_0014077	cobblestone lissencephaly without muscular or ocular involvement	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000359424;ENSP00000369889	CHUK;COL2A1	185;70
ENSG00000091136	LAMB1	ENSP00000222399	MONDO_0014077	cobblestone lissencephaly without muscular or ocular involvement	MONDO_0005071	nervous system disorder	False	ENSP00000256707;ENSP00000369889	KIDINS220;COL2A1	71;70
ENSG00000113083	LOX	ENSP00000231004	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	False	ENSP00000211998;ENSP00000233838;ENSP00000256078;ENSP00000290378;ENSP00000291295;ENSP00000321797;ENSP00000334472;ENSP00000341838;ENSP00000351022;ENSP00000352565;ENSP00000353452;ENSP00000362071;ENSP00000363071;ENSP00000363092;ENSP00000376436;ENSP00000463051;ENSP00000499593	VCL;GGCX;KRAS;ACTC1;CALM3;FGF8;FOXE3;TNNI3;TPM1;HAND2;MYLK;JPH2;DES;PRKG1;ETS1;GDF2;TNNT2	45;91;78;103;109;42;57;77;74;94;67;46
ENSG00000197614	MFAP5	ENSP00000352455	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	False			
ENSG00000197614	MFAP5	ENSP00000379798	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	False			
ENSG00000197614	MFAP5	ENSP00000440496	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	False			
ENSG00000065534	MYLK	ENSP00000354004	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000353452	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000510047	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000508447	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000428967	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000509803	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000510503	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000462118	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000320622	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000422984	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000508758	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000509044	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000065534	MYLK	ENSP00000509867	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000268661;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000291295;ENSP00000333984;ENSP00000334472;ENSP00000363071	KCNQ1;LOX;KRAS;CASQ2;CACNA1C;RPL3L;CACNA1D;MRAS;ACTC1;CALM3;TRDN;FOXE3;DES	91;74;45;165;92;926;52;128
ENSG00000185532	PRKG1	ENSP00000384200	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	False	ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000289104;ENSP00000291295;ENSP00000334472	LOX;KRAS;CASQ2;MRAS;CALM3;FOXE3	46;95;45;50
ENSG00000185532	PRKG1	ENSP00000363092	MONDO_0019625	familial thoracic aortic aneurysm and aortic dissection	MONDO_0004995	cardiovascular disorder	False	ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000289104;ENSP00000291295;ENSP00000334472	LOX;KRAS;CASQ2;MRAS;CALM3;FOXE3	46;95;45;50
ENSG00000267534	S1PR2	ENSP00000496438	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000222390	HGF	52
ENSG00000267534	S1PR2	ENSP00000496438	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000222390	HGF	52
ENSG00000267534	S1PR2	ENSP00000496438	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000222390	HGF	52
ENSG00000141499	WRAP53	ENSP00000397219	MONDO_0015780	dyskeratosis congenita	MONDO_0002051	integumentary system disorder	False	ENSP00000256078	KRAS	143
ENSG00000141499	WRAP53	ENSP00000397219	MONDO_0015780	dyskeratosis congenita	MONDO_0045024	cancer or benign tumor	False			
ENSG00000141499	WRAP53	ENSP00000324203	MONDO_0015780	dyskeratosis congenita	MONDO_0002051	integumentary system disorder	False	ENSP00000256078	KRAS	143
ENSG00000141499	WRAP53	ENSP00000324203	MONDO_0015780	dyskeratosis congenita	MONDO_0045024	cancer or benign tumor	False			
ENSG00000141499	WRAP53	ENSP00000411061	MONDO_0015780	dyskeratosis congenita	MONDO_0002051	integumentary system disorder	False	ENSP00000256078	KRAS	143
ENSG00000141499	WRAP53	ENSP00000411061	MONDO_0015780	dyskeratosis congenita	MONDO_0045024	cancer or benign tumor	False			
ENSG00000141499	WRAP53	ENSP00000379727	MONDO_0015780	dyskeratosis congenita	MONDO_0002051	integumentary system disorder	False	ENSP00000256078	KRAS	143
ENSG00000141499	WRAP53	ENSP00000379727	MONDO_0015780	dyskeratosis congenita	MONDO_0045024	cancer or benign tumor	False			
ENSG00000065000	AP3D1	ENSP00000344055	MONDO_0014885	Hermansky-Pudlak syndrome 10	MONDO_0002051	integumentary system disorder	False	ENSP00000256078	KRAS	128
ENSG00000065000	AP3D1	ENSP00000344055	MONDO_0014885	Hermansky-Pudlak syndrome 10	MONDO_0005570	hematologic disorder	False	ENSP00000249071;ENSP00000493623;ENSP00000494750	RAC2;FYB1;ACTB	128;71;46
ENSG00000065000	AP3D1	ENSP00000495274	MONDO_0014885	Hermansky-Pudlak syndrome 10	MONDO_0002051	integumentary system disorder	False	ENSP00000256078	KRAS	128
ENSG00000065000	AP3D1	ENSP00000495274	MONDO_0014885	Hermansky-Pudlak syndrome 10	MONDO_0005570	hematologic disorder	False	ENSP00000249071;ENSP00000493623;ENSP00000494750	RAC2;FYB1;ACTB	128;71;46
ENSG00000157764	BRAF	ENSP00000493543	MONDO_0018997	Noonan syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000157764	BRAF	ENSP00000493543	MONDO_0018997	Noonan syndrome	MONDO_0002081	musculoskeletal system disorder	False			
ENSG00000157764	BRAF	ENSP00000493543	MONDO_0018997	Noonan syndrome	MONDO_0004995	cardiovascular disorder	False			
ENSG00000157764	BRAF	ENSP00000493543	MONDO_0018997	Noonan syndrome	MONDO_0005046	immune system disorder	False			
ENSG00000124205	EDN3	ENSP00000311854	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000366416	EDNRB	825
ENSG00000124205	EDN3	ENSP00000311854	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0004335	digestive system disorder	True	ENSP00000366416	EDNRB	825
ENSG00000124205	EDN3	ENSP00000360067	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000366416	EDNRB	825
ENSG00000124205	EDN3	ENSP00000360067	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0004335	digestive system disorder	True	ENSP00000366416	EDNRB	825
ENSG00000124205	EDN3	ENSP00000337128	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000366416	EDNRB	825
ENSG00000124205	EDN3	ENSP00000337128	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0004335	digestive system disorder	True	ENSP00000366416	EDNRB	825
ENSG00000124205	EDN3	ENSP00000379015	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0021147	disorder of development or morphogenesis	True	ENSP00000366416	EDNRB	825
ENSG00000124205	EDN3	ENSP00000379015	MONDO_0013201	Waardenburg syndrome type 4B	MONDO_0004335	digestive system disorder	True	ENSP00000366416	EDNRB	825
ENSG00000204928	GRXCR2	ENSP00000367214	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False			
ENSG00000204928	GRXCR2	ENSP00000367214	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False			
ENSG00000204928	GRXCR2	ENSP00000367214	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False			
ENSG00000103942	HOMER2	ENSP00000407634	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000280772	ANK3	80
ENSG00000103942	HOMER2	ENSP00000407634	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False			
ENSG00000103942	HOMER2	ENSP00000407634	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000280772;ENSP00000397026;ENSP00000494750	ANK3;GRIK2;ACTB	80;71;45
ENSG00000103942	HOMER2	ENSP00000305632	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000280772	ANK3	80
