	gene_name	hgnc_id	disease_label	mondo_disease_id	classification	chromosome	start	end	strand	gene_id	transcript_id	protein_id	uniprot_id	entrez_id	mondo_ancestor_id	ancestor_label	case/control
5949	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000625674	ENSP00000487430	Q06413	4208	MONDO_0005071	nervous system disorder	case
5950	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000437473	ENSP00000396219	Q06413	4208	MONDO_0005071	nervous system disorder	case
5951	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000514028	ENSP00000426665	Q06413	4208	MONDO_0005071	nervous system disorder	case
5952	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000637732	ENSP00000490241	Q06413	4208	MONDO_0005071	nervous system disorder	case
5953	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000514015	ENSP00000424606	Q06413	4208	MONDO_0005071	nervous system disorder	case
5954	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000629612	ENSP00000486554	Q06413	4208	MONDO_0005071	nervous system disorder	case
5955	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000636294	ENSP00000490473	Q06413	4208	MONDO_0005071	nervous system disorder	case
5956	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000508569	ENSP00000423597	Q06413	4208	MONDO_0005071	nervous system disorder	case
5957	MEF2C	HGNC:6996	complex neurodevelopmental disorder	MONDO_0100038	Definitive	5	88717117.0	88904257.0	-	ENSG00000081189	ENST00000628656	ENSP00000487311	Q06413	4208	MONDO_0005071	nervous system disorder	case
5958	MEFV	HGNC:6998	familial Mediterranean fever	MONDO_0018088	Definitive	16	3242027.0	3256633.0	-	ENSG00000103313	ENST00000219596	ENSP00000219596	O15553	4210	MONDO_0003900	connective tissue disorder	case
5959	MEFV	HGNC:6998	familial Mediterranean fever	MONDO_0018088	Definitive	16	3242027.0	3256633.0	-	ENSG00000103313	ENST00000219596	ENSP00000219596	O15553	4210	MONDO_0005046	immune system disorder	case
5960	MEFV	HGNC:6998	familial Mediterranean fever	MONDO_0018088	Definitive	16	3242027.0	3256633.0	-	ENSG00000103313	ENST00000536379	ENSP00000445079	O15553	4210	MONDO_0003900	connective tissue disorder	case
5961	MEFV	HGNC:6998	familial Mediterranean fever	MONDO_0018088	Definitive	16	3242027.0	3256633.0	-	ENSG00000103313	ENST00000536379	ENSP00000445079	O15553	4210	MONDO_0005046	immune system disorder	case
5962	MEFV	HGNC:6998	familial Mediterranean fever	MONDO_0018088	Definitive	16	3242027.0	3256633.0	-	ENSG00000103313	ENST00000541159	ENSP00000438711	O15553	4210	MONDO_0003900	connective tissue disorder	case
5963	MEFV	HGNC:6998	familial Mediterranean fever	MONDO_0018088	Definitive	16	3242027.0	3256633.0	-	ENSG00000103313	ENST00000541159	ENSP00000438711	O15553	4210	MONDO_0005046	immune system disorder	case
5964	MEGF10	HGNC:29634	MEGF10-related myopathy	MONDO_0013731	Definitive	5	127290796.0	127465737.0	+	ENSG00000145794	ENST00000503335	ENSP00000423354	Q96KG7	84466	MONDO_0002081	musculoskeletal system disorder	case
5965	MEGF10	HGNC:29634	MEGF10-related myopathy	MONDO_0013731	Definitive	5	127290796.0	127465737.0	+	ENSG00000145794	ENST00000508365	ENSP00000423195	Q96KG7	84466	MONDO_0002081	musculoskeletal system disorder	case
5966	MEGF10	HGNC:29634	MEGF10-related myopathy	MONDO_0013731	Definitive	5	127290796.0	127465737.0	+	ENSG00000145794	ENST00000418761	ENSP00000416284	Q96KG7	84466	MONDO_0002081	musculoskeletal system disorder	case
5967	MEGF10	HGNC:29634	MEGF10-related myopathy	MONDO_0013731	Definitive	5	127290796.0	127465737.0	+	ENSG00000145794	ENST00000274473	ENSP00000274473	Q96KG7	84466	MONDO_0002081	musculoskeletal system disorder	case
5968	MEGF8	HGNC:3233	MEGF8-related Carpenter syndrome	MONDO_0013998	Moderate	19	42325609.0	42378769.0	+	ENSG00000105429	ENST00000334370	ENSP00000334219	Q7Z7M0	1954	MONDO_0021147	disorder of development or morphogenesis	control
5969	MEGF8	HGNC:3233	MEGF8-related Carpenter syndrome	MONDO_0013998	Moderate	19	42325609.0	42378769.0	+	ENSG00000105429	ENST00000334370	ENSP00000334219	Q7Z7M0	1954	MONDO_0002081	musculoskeletal system disorder	control
5970	MEGF8	HGNC:3233	MEGF8-related Carpenter syndrome	MONDO_0013998	Moderate	19	42325609.0	42378769.0	+	ENSG00000105429	ENST00000251268	ENSP00000251268	Q7Z7M0	1954	MONDO_0021147	disorder of development or morphogenesis	control
5971	MEGF8	HGNC:3233	MEGF8-related Carpenter syndrome	MONDO_0013998	Moderate	19	42325609.0	42378769.0	+	ENSG00000105429	ENST00000251268	ENSP00000251268	Q7Z7M0	1954	MONDO_0002081	musculoskeletal system disorder	control
5972	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000315422	ENSP00000323747	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5973	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000315422	ENSP00000323747	O00255	4221	MONDO_0005151	endocrine system disorder	case
5974	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000315422	ENSP00000323747	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5975	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000413626	ENSP00000411218	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5976	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000413626	ENSP00000411218	O00255	4221	MONDO_0005151	endocrine system disorder	case
5977	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000413626	ENSP00000411218	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5978	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000377313	ENSP00000366530	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5979	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000377313	ENSP00000366530	O00255	4221	MONDO_0005151	endocrine system disorder	case
5980	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000377313	ENSP00000366530	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5981	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000450708	ENSP00000394933	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5982	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000450708	ENSP00000394933	O00255	4221	MONDO_0005151	endocrine system disorder	case
5983	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000450708	ENSP00000394933	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5984	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000377326	ENSP00000366543	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5985	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000377326	ENSP00000366543	O00255	4221	MONDO_0005151	endocrine system disorder	case
5986	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000377326	ENSP00000366543	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5987	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000710881	ENSP00000518530	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5988	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000710881	ENSP00000518530	O00255	4221	MONDO_0005151	endocrine system disorder	case
5989	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000710881	ENSP00000518530	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5990	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000312049	ENSP00000308975	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5991	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000312049	ENSP00000308975	O00255	4221	MONDO_0005151	endocrine system disorder	case
5992	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000312049	ENSP00000308975	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5993	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000424912	ENSP00000388016	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5994	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000424912	ENSP00000388016	O00255	4221	MONDO_0005151	endocrine system disorder	case
5995	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000424912	ENSP00000388016	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5996	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000429702	ENSP00000402752	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
5997	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000429702	ENSP00000402752	O00255	4221	MONDO_0005151	endocrine system disorder	case
5998	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000429702	ENSP00000402752	O00255	4221	MONDO_0045024	cancer or benign tumor	case
5999	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000440873	ENSP00000413944	O00255	4221	MONDO_0021147	disorder of development or morphogenesis	case
6000	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000440873	ENSP00000413944	O00255	4221	MONDO_0005151	endocrine system disorder	case
6001	MEN1	HGNC:7010	multiple endocrine neoplasia type 1	MONDO_0007540	Definitive	11	64803510.0	64811294.0	-	ENSG00000133895	ENST00000440873	ENSP00000413944	O00255	4221	MONDO_0045024	cancer or benign tumor	case
6002	MERTK	HGNC:7027	MERTK-related retinopathy	MONDO_0800394	Definitive	2	111898607.0	112029561.0	+	ENSG00000153208	ENST00000295408	ENSP00000295408	Q12866	10461	MONDO_0002022	disorder of orbital region	case
6003	MERTK	HGNC:7027	MERTK-related retinopathy	MONDO_0800394	Definitive	2	111898607.0	112029561.0	+	ENSG00000153208	ENST00000295408	ENSP00000295408	Q12866	10461	MONDO_0002025	psychiatric disorder	case
6004	MERTK	HGNC:7027	MERTK-related retinopathy	MONDO_0800394	Definitive	2	111898607.0	112029561.0	+	ENSG00000153208	ENST00000295408	ENSP00000295408	Q12866	10461	MONDO_0024458	disorder of visual system	case
6005	MERTK	HGNC:7027	MERTK-related retinopathy	MONDO_0800394	Definitive	2	111898607.0	112029561.0	+	ENSG00000153208	ENST00000295408	ENSP00000295408	Q12866	10461	MONDO_0005071	nervous system disorder	case
6006	MESP1	HGNC:29658	congenital heart disease	MONDO_0005453	Moderate	15	89749875.0	89751249.0	-	ENSG00000166823	ENST00000300057	ENSP00000300057	Q9BRJ9	55897	MONDO_0021147	disorder of development or morphogenesis	control
6007	MESP1	HGNC:29658	congenital heart disease	MONDO_0005453	Moderate	15	89749875.0	89751249.0	-	ENSG00000166823	ENST00000300057	ENSP00000300057	Q9BRJ9	55897	MONDO_0004995	cardiovascular disorder	control
6008	MET	HGNC:7029	papillary renal cell carcinoma	MONDO_0017884	Definitive	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000318493	ENSP00000317272	P08581	4233	MONDO_0002118	urinary system disorder	case
6009	MET	HGNC:7029	papillary renal cell carcinoma	MONDO_0017884	Definitive	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000318493	ENSP00000317272	P08581	4233	MONDO_0045024	cancer or benign tumor	case
6010	MET	HGNC:7029	papillary renal cell carcinoma	MONDO_0017884	Definitive	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000397752	ENSP00000380860	P08581	4233	MONDO_0002118	urinary system disorder	case
6011	MET	HGNC:7029	papillary renal cell carcinoma	MONDO_0017884	Definitive	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000397752	ENSP00000380860	P08581	4233	MONDO_0045024	cancer or benign tumor	case
6012	MET	HGNC:7029	papillary renal cell carcinoma	MONDO_0017884	Definitive	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000436117	ENSP00000410980	P08581	4233	MONDO_0002118	urinary system disorder	case
6013	MET	HGNC:7029	papillary renal cell carcinoma	MONDO_0017884	Definitive	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000436117	ENSP00000410980	P08581	4233	MONDO_0045024	cancer or benign tumor	case
6014	MET	HGNC:7029	complex neurodevelopmental disorder	MONDO_0100038	Disputed	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000318493	ENSP00000317272	P08581	4233	MONDO_0005071	nervous system disorder	control
6015	MET	HGNC:7029	complex neurodevelopmental disorder	MONDO_0100038	Disputed	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000397752	ENSP00000380860	P08581	4233	MONDO_0005071	nervous system disorder	control
6016	MET	HGNC:7029	complex neurodevelopmental disorder	MONDO_0100038	Disputed	7	116672196.0	116798377.0	+	ENSG00000105976	ENST00000436117	ENSP00000410980	P08581	4233	MONDO_0005071	nervous system disorder	control
6017	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000354503	ENSP00000346498	Q9GZY8	56947	MONDO_0021147	disorder of development or morphogenesis	control
6018	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000354503	ENSP00000346498	Q9GZY8	56947	MONDO_0005071	nervous system disorder	control
6019	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000304593	ENSP00000304898	Q9GZY8	56947	MONDO_0021147	disorder of development or morphogenesis	control
6020	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000304593	ENSP00000304898	Q9GZY8	56947	MONDO_0005071	nervous system disorder	control
6021	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000353339	ENSP00000302037	Q9GZY8	56947	MONDO_0021147	disorder of development or morphogenesis	control
6022	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000353339	ENSP00000302037	Q9GZY8	56947	MONDO_0005071	nervous system disorder	control
6023	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000409565	ENSP00000386964	Q9GZY8	56947	MONDO_0021147	disorder of development or morphogenesis	control
6024	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000409565	ENSP00000386964	Q9GZY8	56947	MONDO_0005071	nervous system disorder	control
6025	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000337110	ENSP00000338412	Q9GZY8	56947	MONDO_0021147	disorder of development or morphogenesis	control
6026	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000337110	ENSP00000338412	Q9GZY8	56947	MONDO_0005071	nervous system disorder	control
6027	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000349901	ENSP00000304134	Q9GZY8	56947	MONDO_0021147	disorder of development or morphogenesis	control
6028	MFF	HGNC:24858	Leigh syndrome	MONDO_0009723	Moderate	2	227325151.0	227357833.0	+	ENSG00000168958	ENST00000349901	ENSP00000304134	Q9GZY8	56947	MONDO_0005071	nervous system disorder	control
6029	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000444836	ENSP00000416338	O95140	9927			case
6030	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000674817	ENSP00000502151	O95140	9927			case
6031	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000675053	ENSP00000501646	O95140	9927			case
6032	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000674548	ENSP00000502185	O95140	9927			case
6033	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000674910	ENSP00000501716	O95140	9927			case
6034	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000675231	ENSP00000502404	O95140	9927			case
6035	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000675113	ENSP00000502623	O95140	9927			case
6036	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000235329	ENSP00000235329	O95140	9927			case
6037	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000676293	ENSP00000502362	O95140	9927			case
6038	MFN2	HGNC:16877	obsolete axonal hereditary motor and sensory neuropathy	MONDO_0018775	Definitive	1	11980181.0	12015211.0	+	ENSG00000116688	ENST00000675919	ENSP00000501776	O95140	9927			case
6039	MFSD8	HGNC:28486	neuronal ceroid lipofuscinosis	MONDO_0016295	Definitive	4	127917799.0	127966034.0	-	ENSG00000164073	ENST00000296468	ENSP00000296468	Q8NHS3	256471	MONDO_0005071	nervous system disorder	case
6040	MFSD8	HGNC:28486	neuronal ceroid lipofuscinosis	MONDO_0016295	Definitive	4	127917799.0	127966034.0	-	ENSG00000164073	ENST00000641686	ENSP00000493218	Q8NHS3	256471	MONDO_0005071	nervous system disorder	case
6041	MFSD8	HGNC:28486	neuronal ceroid lipofuscinosis	MONDO_0016295	Definitive	4	127917799.0	127966034.0	-	ENSG00000164073	ENST00000641748	ENSP00000493330	Q8NHS3	256471	MONDO_0005071	nervous system disorder	case
6042	MFSD8	HGNC:28486	neuronal ceroid lipofuscinosis	MONDO_0016295	Definitive	4	127917799.0	127966034.0	-	ENSG00000164073	ENST00000641928	ENSP00000493418	Q8NHS3	256471	MONDO_0005071	nervous system disorder	case
6043	MFSD8	HGNC:28486	neuronal ceroid lipofuscinosis	MONDO_0016295	Definitive	4	127917799.0	127966034.0	-	ENSG00000164073	ENST00000641464	ENSP00000493438	Q8NHS3	256471	MONDO_0005071	nervous system disorder	case
