gene_id	gene_name	disease_label	mondo_disease_id	efo_ancestor_id	efo_ancestor_label	gwas_association	gwas_id_efo	gwas_label	l2g_score
ENSG00000139531	SUOX	isolated sulfite oxidase deficiency	MONDO_0010089	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000139531	SUOX	isolated sulfite oxidase deficiency	MONDO_0010089	MONDO_0024458	disorder of visual system	True	EFO_0007141;EFO_0003770;EFO_0010133	allergic conjunctivitis;diabetic retinopathy;diabetic maculopathy	0.160071563217778;0.6616715711691548;0.11510243934985612
ENSG00000139537	CCDC65	primary ciliary dyskinesia 27	MONDO_0014215	EFO_0000684	respiratory system disease	False			
ENSG00000139567	ACVRL1	telangiectasia, hereditary hemorrhagic, type 2	MONDO_0010880	EFO_0000319	cardiovascular disease	False	EFO_0000537	hypertension	0.07408193556402094
ENSG00000139567	ACVRL1	telangiectasia, hereditary hemorrhagic, type 2	MONDO_0010880	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000139613	SMARCC2	Coffin-Siris syndrome	MONDO_0015452	EFO_0009676	musculoskeletal system disease	True	MONDO_0005178;EFO_1000999;EFO_0004616	osteoarthritis;joint disease;osteoarthritis, knee	0.8042515995182584;0.41352822102285147
ENSG00000139613	SMARCC2	Coffin-Siris syndrome	MONDO_0015452	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000139618	BRCA2	BRCA2-related cancer predisposition	MONDO_0700269	MONDO_0045024	cancer or benign tumor	True	EFO_0004193;EFO_0000708;EFO_0003869;EFO_0000707;MONDO_0008903;MONDO_0007576;EFO_0009812;EFO_0010176;EFO_0002496;EFO_1001515;EFO_0009259;MONDO_0004992;EFO_1000650;MONDO_0000376;MONDO_0001672;EFO_0001071;EFO_0009260;MONDO_0002898;EFO_1000849;EFO_0006859;EFO_1000649;EFO_0000305;EFO_0002917;EFO_0004284	basal cell carcinoma;squamous cell lung carcinoma;breast neoplasm;squamous cell carcinoma;lung cancer;esophageal cancer;secondary malignant neoplasm;keratinocyte carcinoma;actinic keratosis;ovarian endometrioid carcinoma;skin carcinoma;cancer;estrogen-receptor negative breast cancer;respiratory system cancer;bronchus cancer;lung carcinoma;non-melanoma skin carcinoma;skin cancer;bronchial neoplasm;head and neck malignant neoplasia;estrogen-receptor positive breast cancer;breast carcinoma;ovarian serous adenocarcinoma;upper aerodigestive tract neoplasm	0.3841129235340619;0.923660590674788;0.883174909580996;0.9617358862550278;0.41353864231476445;0.664356561408526;0.5788840720230188;0.9554881428645051;0.5240774597292782;0.9093702834280362;0.8566477278504805;0.921626941803159;0.5543594411295059
ENSG00000139618	BRCA2	Fanconi anemia complementation group D1	MONDO_0011584	EFO_0000540	immune system disease	False			
ENSG00000139618	BRCA2	Fanconi anemia complementation group D1	MONDO_0011584	EFO_0005803	hematologic disease	False			
ENSG00000139618	BRCA2	Fanconi anemia complementation group D1	MONDO_0011584	EFO_0009676	musculoskeletal system disease	False			
ENSG00000139618	BRCA2	Fanconi anemia complementation group D1	MONDO_0011584	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000139687	RB1	retinoblastoma	MONDO_0008380	EFO_0000524	head and neck disorder	True	MONDO_0004390	ocular hypotension	0.8780268693262683
ENSG00000139687	RB1	retinoblastoma	MONDO_0008380	EFO_0000618	nervous system disease	False			
ENSG00000139687	RB1	retinoblastoma	MONDO_0008380	MONDO_0024458	disorder of visual system	True	MONDO_0004390	ocular hypotension	0.8780268693262683
ENSG00000139687	RB1	retinoblastoma	MONDO_0008380	MONDO_0045024	cancer or benign tumor	False	MONDO_0004180	benign urinary system neoplasm	0.07279195881730169
ENSG00000139718	SETD1B	complex neurodevelopmental disorder	MONDO_0100038	EFO_0000618	nervous system disease	False			
ENSG00000139719	VPS33A	mucopolysaccharidosis-plus syndrome	MONDO_0015012	EFO_0000684	respiratory system disease	False			
ENSG00000139719	VPS33A	mucopolysaccharidosis-plus syndrome	MONDO_0015012	EFO_0009676	musculoskeletal system disease	False			
ENSG00000139719	VPS33A	mucopolysaccharidosis-plus syndrome	MONDO_0015012	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000139734	DIAPH3	auditory neuropathy	MONDO_0021944	EFO_0000618	nervous system disease	True	EFO_1001455;EFO_0004698;EFO_0003888;MONDO_0000648;EFO_1001154;EFO_0004270	auditory system disease;insomnia;attention deficit hyperactivity disorder;nervous system benign neoplasm;retinal artery occlusion;restless legs syndrome	0.8628427924602093;0.3887500500282042;0.35434050058660543;0.9126736738366167;0.5404372661877892
ENSG00000139988	RDH12	RDH12-related dominant retinopathy	MONDO_0800100	EFO_0000524	head and neck disorder	False	MONDO_0002175	degeneration of macula and posterior pole	0.2115836332200009
ENSG00000139988	RDH12	RDH12-related dominant retinopathy	MONDO_0800100	EFO_0000618	nervous system disease	False	MONDO_0002175	degeneration of macula and posterior pole	0.2115836332200009
ENSG00000139988	RDH12	RDH12-related dominant retinopathy	MONDO_0800100	MONDO_0024458	disorder of visual system	False	MONDO_0002175	degeneration of macula and posterior pole	0.2115836332200009
ENSG00000139988	RDH12	RDH12-related recessive retinopathy	MONDO_0800099	EFO_0000524	head and neck disorder	False	MONDO_0002175	degeneration of macula and posterior pole	0.2115836332200009
ENSG00000139988	RDH12	RDH12-related recessive retinopathy	MONDO_0800099	EFO_0000618	nervous system disease	False	MONDO_0002175	degeneration of macula and posterior pole	0.2115836332200009
ENSG00000139988	RDH12	RDH12-related recessive retinopathy	MONDO_0800099	MONDO_0024458	disorder of visual system	False	MONDO_0002175	degeneration of macula and posterior pole	0.2115836332200009
ENSG00000140015	KCNH5	infantile-onset epilepsy	MONDO_0100207	EFO_0000618	nervous system disease	True	EFO_0004991;EFO_0003888	Myasthenia gravis;attention deficit hyperactivity disorder	0.4070196315129287;0.5656230968255477
ENSG00000140057	AK7	primary ciliary dyskinesia	MONDO_0016575	EFO_0000684	respiratory system disease	False			
ENSG00000140057	AK7	spermatogenic failure 27	MONDO_0054731	EFO_0000512	reproductive system disease	False			
ENSG00000140092	FBLN5	demyelinating hereditary motor and sensory neuropathy	MONDO_0018776	EFO_0000618	nervous system disease	False			
ENSG00000140105	WARS1	distal hereditary motor neuropathy	MONDO_0018894	EFO_0000618	nervous system disease	False			
ENSG00000140262	TCF12	TCF12-related craniosynostosis	MONDO_0014128	EFO_0009676	musculoskeletal system disease	True	EFO_0004261;EFO_1000941	osteitis deformans;frozen shoulder	0.6263644623233015;0.8580757179219768
ENSG00000140262	TCF12	TCF12-related craniosynostosis	MONDO_0014128	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140263	SORD	Charcot-Marie-Tooth disease	MONDO_0015626	EFO_0000618	nervous system disease	True	EFO_0003851	meningeal neoplasm	0.6378282694083641
ENSG00000140326	CDAN1	anemia, congenital dyserythropoietic, type 1a	MONDO_0009135	EFO_0005803	hematologic disease	False			
ENSG00000140374	ETFA	multiple acyl-CoA dehydrogenase deficiency	MONDO_0009282	EFO_0000319	cardiovascular disease	False	EFO_0007427	pericarditis	0.10933539410299756
ENSG00000140374	ETFA	multiple acyl-CoA dehydrogenase deficiency	MONDO_0009282	EFO_0009676	musculoskeletal system disease	False	EFO_0005755	rheumatic disease	0.0885358072088385
ENSG00000140374	ETFA	multiple acyl-CoA dehydrogenase deficiency	MONDO_0009282	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140416	TPM1	arrhythmogenic right ventricular cardiomyopathy	MONDO_0016587	EFO_0000319	cardiovascular disease	False	EFO_0003770	diabetic retinopathy	0.05246060115595933
ENSG00000140416	TPM1	arrhythmogenic right ventricular cardiomyopathy	MONDO_0016587	EFO_0009676	musculoskeletal system disease	True	EFO_1000786;MONDO_0000833	osteoarthritis, hip;bone remodeling disease	0.6571157346578894;0.18278419196959736
ENSG00000140416	TPM1	dilated cardiomyopathy	MONDO_0005021	EFO_0000319	cardiovascular disease	False	EFO_0003770	diabetic retinopathy	0.05246060115595933
ENSG00000140416	TPM1	dilated cardiomyopathy	MONDO_0005021	EFO_0009676	musculoskeletal system disease	True	EFO_1000786;MONDO_0000833	osteoarthritis, hip;bone remodeling disease	0.6571157346578894;0.18278419196959736
ENSG00000140416	TPM1	hypertrophic cardiomyopathy	MONDO_0005045	EFO_0000319	cardiovascular disease	False	EFO_0003770	diabetic retinopathy	0.05246060115595933
ENSG00000140416	TPM1	hypertrophic cardiomyopathy	MONDO_0005045	EFO_0009676	musculoskeletal system disease	True	EFO_1000786;MONDO_0000833	osteoarthritis, hip;bone remodeling disease	0.6571157346578894;0.18278419196959736
ENSG00000140471	LINS1	complex neurodevelopmental disorder	MONDO_0100038	EFO_0000618	nervous system disease	False	EFO_1001908;MONDO_0005090	phobic disorder;schizophrenia	0.11423474319012104;0.15998271797810087
ENSG00000140479	PCSK6	congenital heart disease	MONDO_0005453	EFO_0000319	cardiovascular disease	True	MONDO_0021661;EFO_1001375	coronary atherosclerosis;Myocardial Ischemia	0.8309184568972421;0.8355614201901014
ENSG00000140479	PCSK6	congenital heart disease	MONDO_0005453	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140521	POLG	Leigh syndrome	MONDO_0009723	EFO_0000618	nervous system disease	True	MONDO_0005090;EFO_0003888;EFO_0009671;EFO_0008623	schizophrenia;attention deficit hyperactivity disorder;hereditary ataxia;dysthymic disorder	0.7623618293171057;0.6660001206915964;0.9425701426347143;0.5274139072963847
ENSG00000140521	POLG	Leigh syndrome	MONDO_0009723	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140522	RLBP1	RLBP1-related retinopathy	MONDO_0100444	EFO_0000524	head and neck disorder	True	MONDO_0100114;EFO_0004683;MONDO_0002175;EFO_0009606;EFO_0001365	dry age related macular degeneration;wet macular degeneration;degeneration of macula and posterior pole;macular degeneration;age-related macular degeneration	0.3664776004297147;0.9423371937253683;0.9021819609284898;0.42304043362669064;0.9109160257758884
ENSG00000140522	RLBP1	RLBP1-related retinopathy	MONDO_0100444	EFO_0000618	nervous system disease	True	EFO_1000973;MONDO_0100114;EFO_0004683;MONDO_0002175;EFO_0009606;EFO_0001365	hyperpituitarism;dry age related macular degeneration;wet macular degeneration;degeneration of macula and posterior pole;macular degeneration;age-related macular degeneration	0.05205011236150558;0.3664776004297147;0.9423371937253683;0.9021819609284898;0.42304043362669064;0.9109160257758884
ENSG00000140522	RLBP1	RLBP1-related retinopathy	MONDO_0100444	MONDO_0024458	disorder of visual system	True	MONDO_0100114;EFO_0004683;MONDO_0002175;EFO_0009606;EFO_0001365	dry age related macular degeneration;wet macular degeneration;degeneration of macula and posterior pole;macular degeneration;age-related macular degeneration	0.3664776004297147;0.9423371937253683;0.9021819609284898;0.42304043362669064;0.9109160257758884
ENSG00000140525	FANCI	Fanconi anemia complementation group I	MONDO_0012186	EFO_0000540	immune system disease	False			
ENSG00000140525	FANCI	Fanconi anemia complementation group I	MONDO_0012186	EFO_0005803	hematologic disease	False			
ENSG00000140525	FANCI	Fanconi anemia complementation group I	MONDO_0012186	EFO_0009676	musculoskeletal system disease	False			
ENSG00000140525	FANCI	Fanconi anemia complementation group I	MONDO_0012186	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140538	NTRK3	congenital heart disease	MONDO_0005453	EFO_0000319	cardiovascular disease	True	EFO_0000538;EFO_0000668;EFO_0004264	hypertrophic cardiomyopathy;preeclampsia;vascular disease	0.8656939688742902;0.11506834465915905;0.1344384438748745
ENSG00000140538	NTRK3	congenital heart disease	MONDO_0005453	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140650	PMM2	hyperinsulinemic hypoglycemia with polycystic kidney disease	MONDO_1030000	EFO_0001379	endocrine system disease	False			
ENSG00000140694	PARN	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 4	MONDO_0014612	EFO_0000684	respiratory system disease	False			
ENSG00000140873	ADAMTS18	microcornea-myopic chorioretinal atrophy	MONDO_0014195	EFO_0000524	head and neck disorder	True	MONDO_0005041;EFO_0004190	glaucoma;open-angle glaucoma	0.7159653181212429;0.10494532095969286
ENSG00000140873	ADAMTS18	microcornea-myopic chorioretinal atrophy	MONDO_0014195	EFO_0000618	nervous system disease	False			
ENSG00000140873	ADAMTS18	microcornea-myopic chorioretinal atrophy	MONDO_0014195	MONDO_0024458	disorder of visual system	True	MONDO_0005041;EFO_0004190	glaucoma;open-angle glaucoma	0.7159653181212429;0.10494532095969286
ENSG00000140905	GCSH	glycine encephalopathy	MONDO_0011612	EFO_0000618	nervous system disease	False			
ENSG00000140937	CDH11	Elsahy-Waters syndrome	MONDO_0008885	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140943	MBTPS1	spondyloepiphyseal dysplasia, kondo-fu type	MONDO_0032721	EFO_0009676	musculoskeletal system disease	False			
ENSG00000140943	MBTPS1	spondyloepiphyseal dysplasia, kondo-fu type	MONDO_0032721	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000140986	RPL3L	dilated cardiomyopathy	MONDO_0005021	EFO_0000319	cardiovascular disease	True	EFO_0000275;EFO_0004269;EFO_0003911;EFO_1001976	atrial fibrillation;cardiac arrhythmia;atrial flutter;cardioembolic stroke	0.8819117819140438;0.7864338434089193;0.3890129420349999;0.8847003102311516
ENSG00000140986	RPL3L	dilated cardiomyopathy	MONDO_0005021	EFO_0009676	musculoskeletal system disease	False			
ENSG00000141012	GALNS	mucopolysaccharidosis type 4A	MONDO_0009659	EFO_0009676	musculoskeletal system disease	False			
ENSG00000141012	GALNS	mucopolysaccharidosis type 4A	MONDO_0009659	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000141013	GAS8	primary ciliary dyskinesia 33	MONDO_0014750	EFO_0000684	respiratory system disease	False			
ENSG00000141349	G6PC3	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	MONDO_0012930	EFO_0000540	immune system disease	False			
ENSG00000141349	G6PC3	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	MONDO_0012930	EFO_0005803	hematologic disease	False			
ENSG00000141385	AFG3L2	optic atrophy 12	MONDO_0033549	EFO_0000618	nervous system disease	False			
ENSG00000141385	AFG3L2	optic atrophy 12	MONDO_0033549	MONDO_0024458	disorder of visual system	False			
ENSG00000141431	ASXL3	syndromic intellectual disability	MONDO_0000508	EFO_0000618	nervous system disease	True	MONDO_0002009;EFO_0003870;EFO_0004270;EFO_0004698;EFO_0004257;MONDO_0005180;EFO_0006788	major depressive disorder;brain aneurysm;restless legs syndrome;insomnia;neurotic disorder;Parkinson disease;anxiety disorder	0.8647638243955651;0.24106032253962797;0.40248369970689835;0.8504063879694913;0.37700778372477883;0.8688628637874426;0.11506834465915905
ENSG00000141448	GATA6	GATA6-related congenital heart disease with or without pancreatic agenesis or neonatal diabetes	MONDO_0100540	EFO_0000319	cardiovascular disease	True	EFO_0007427	pericarditis	0.6855460799050435
ENSG00000141448	GATA6	GATA6-related congenital heart disease with or without pancreatic agenesis or neonatal diabetes	MONDO_0100540	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000141448	GATA6	dilated cardiomyopathy	MONDO_0005021	EFO_0000319	cardiovascular disease	True	EFO_0007427	pericarditis	0.6855460799050435
ENSG00000141448	GATA6	dilated cardiomyopathy	MONDO_0005021	EFO_0009676	musculoskeletal system disease	False			
ENSG00000141458	NPC1	Niemann-Pick disease, type C1	MONDO_0009757	EFO_0000540	immune system disease	False			
ENSG00000141499	WRAP53	dyskeratosis congenita	MONDO_0015780	EFO_0010285	integumentary system disease	False			
ENSG00000141499	WRAP53	dyskeratosis congenita	MONDO_0015780	MONDO_0045024	cancer or benign tumor	False			
ENSG00000141506	PIK3R5	ataxia with oculomotor apraxia type 3	MONDO_0014084	EFO_0000618	nervous system disease	False	MONDO_0001703	color vision disorder	0.06111865565130735
ENSG00000141510	TP53	Li-Fraumeni syndrome	MONDO_0018875	EFO_0000618	nervous system disease	True	EFO_0000621;EFO_0005543;EFO_0000519;EFO_0003833;MONDO_0001657;MONDO_0000648;EFO_0000326	neuroblastoma;glioma;glioblastoma multiforme;brain neoplasm;brain cancer;nervous system benign neoplasm;central nervous system cancer	0.6458982608190678;0.5174905831235667;0.6355617844711903;0.5502056697620799;0.3955437717098739;0.5224940955517977;0.4857514805013899
ENSG00000141510	TP53	Li-Fraumeni syndrome	MONDO_0018875	MONDO_0045024	cancer or benign tumor	True	EFO_0004193;EFO_0004198;EFO_0000731;EFO_0000389;EFO_1000243;MONDO_0002898;EFO_0009260;EFO_0001663;EFO_0000621;EFO_0000479;EFO_0005543;MONDO_0021440;MONDO_0004992;EFO_1000649;EFO_0000519;EFO_0004251;EFO_0010176;EFO_1000650;EFO_0003833;EFO_1000116;EFO_0000759;EFO_0002890;MONDO_0001572;MONDO_0001657;EFO_0004289;MONDO_0000632;EFO_0000284;MONDO_0002165;MONDO_0000648;EFO_0000326;MONDO_0002278;MONDO_0021400;EFO_0000305	basal cell carcinoma;skin neoplasm;uterine fibroid;cutaneous melanoma;Epidermal Inclusion Cyst;skin cancer;non-melanoma skin carcinoma;prostate carcinoma;neuroblastoma;essential thrombocythemia;glioma;benign neoplasm of skin;cancer;estrogen-receptor positive breast cancer;glioblastoma multiforme;myeloproliferative disorder;keratinocyte carcinoma;estrogen-receptor negative breast cancer;brain neoplasm;Benign Ovarian Neoplasm;lipoma;renal carcinoma;leiomyoma;brain cancer;lymphoid leukemia;uterine benign neoplasm;benign prostatic hyperplasia;rectal neoplasm;nervous system benign neoplasm;central nervous system cancer;benign colon neoplasm;polyp of colon;breast carcinoma	0.4857514805013899;0.3282893908310409;0.11916645973969926;0.5487663859854235;0.5174905831235667;0.45942442806202244;0.14075089911465422;0.6458982608190678;0.2683327620381852;0.5323257767973885;0.3486700095973581;0.6355617844711903;0.12220753961067612;0.5502056697620799;0.25553587170365777;0.5224940955517977;0.560380358367416;0.22169859165318817;0.3955437717098739;0.4577799740492517;0.11177596238061512;0.4910860498008894;0.5862189370573759
